Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,42,2.1874999999999964,2.187500000000014,0,22.96875,-68.90624199999999,0
0,1,1,42,2.1874999999999964,2.1875,0,22.96875,-66.71874199999999,0
0,1,1,41,2.1875,2.1875,0,20.78125,-66.71874199999999,0
0,0,0,42,2.1874999999999964,2.187500000000014,0,22.96875,-68.90624199999999,0
0,1,1,41,2.1875,2.1875,0,20.78125,-66.71874199999999,0
0,1,0,41,2.1875,2.187500000000014,0,20.78125,-68.90624199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,43,2.1875000000000036,2.187500000000014,0,25.15625,-68.90624199999999,0
0,1,1,43,2.1875000000000036,2.1875,0,25.15625,-66.71874199999999,0
0,1,1,42,2.1874999999999964,2.1875,0,22.96875,-66.71874199999999,0
0,0,0,43,2.1875000000000036,2.187500000000014,0,25.15625,-68.90624199999999,0
0,1,1,42,2.1874999999999964,2.1875,0,22.96875,-66.71874199999999,0
0,1,0,42,2.1874999999999964,2.187500000000014,0,22.96875,-68.90624199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,44,2.1875,2.187500000000014,0,27.34375,-68.90624199999999,0
0,1,1,44,2.1875,2.1875,0,27.34375,-66.71874199999999,0
0,1,1,43,2.1875000000000036,2.1875,0,25.15625,-66.71874199999999,0
0,0,0,44,2.1875,2.187500000000014,0,27.34375,-68.90624199999999,0
0,1,1,43,2.1875000000000036,2.1875,0,25.15625,-66.71874199999999,0
0,1,0,43,2.1875000000000036,2.187500000000014,0,25.15625,-68.90624199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,45,2.1875,2.187500000000014,0,29.53125,-68.90624199999999,0
0,1,1,45,2.1875,2.1875,0,29.53125,-66.71874199999999,0
0,1,1,44,2.1875,2.1875,0,27.34375,-66.71874199999999,0
0,0,0,45,2.1875,2.187500000000014,0,29.53125,-68.90624199999999,0
0,1,1,44,2.1875,2.1875,0,27.34375,-66.71874199999999,0
0,1,0,44,2.1875,2.187500000000014,0,27.34375,-68.90624199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,46,2.1875,2.187500000000014,0,31.71875,-68.90624199999999,0
0,1,1,46,2.1875,2.1875,0,31.71875,-66.71874199999999,0
0,1,1,45,2.1875,2.1875,0,29.53125,-66.71874199999999,0
0,0,0,46,2.1875,2.187500000000014,0,31.71875,-68.90624199999999,0
0,1,1,45,2.1875,2.1875,0,29.53125,-66.71874199999999,0
0,1,0,45,2.1875,2.187500000000014,0,29.53125,-68.90624199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,47,2.1875,2.187500000000014,0,33.90625,-68.90624199999999,0
0,1,1,47,2.1875,2.1875,0,33.90625,-66.71874199999999,0
0,1,1,46,2.1875,2.1875,0,31.71875,-66.71874199999999,0
0,0,0,47,2.1875,2.187500000000014,0,33.90625,-68.90624199999999,0
0,1,1,46,2.1875,2.1875,0,31.71875,-66.71874199999999,0
0,1,0,46,2.1875,2.187500000000014,0,31.71875,-68.90624199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,48,2.1875,2.1875,0,36.09375,-68.90625,0
0,1,1,48,2.1875,2.187500000000014,0,36.09375,-66.71875,0
0,1,1,47,2.1875,2.1875,0,33.90625,-66.71874199999999,0
0,0,0,48,2.1875,2.1875,0,36.09375,-68.90625,0
0,1,1,47,2.1875,2.1875,0,33.90625,-66.71874199999999,0
0,1,0,47,2.1875,2.187500000000014,0,33.90625,-68.90624199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,49,2.1875,2.1875,0,38.28125,-68.90625,0
0,1,1,49,2.1875,2.187500000000014,0,38.28125,-66.71875,0
0,1,1,48,2.1875,2.187500000000014,0,36.09375,-66.71875,0
0,0,0,49,2.1875,2.1875,0,38.28125,-68.90625,0
0,1,1,48,2.1875,2.187500000000014,0,36.09375,-66.71875,0
0,1,0,48,2.1875,2.1875,0,36.09375,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,50,2.187500000000007,2.1875,0,40.46875,-68.90625,0
0,1,1,50,2.187500000000007,2.187500000000014,0,40.46875,-66.71875,0
0,1,1,49,2.1875,2.187500000000014,0,38.28125,-66.71875,0
0,0,0,50,2.187500000000007,2.1875,0,40.46875,-68.90625,0
0,1,1,49,2.1875,2.187500000000014,0,38.28125,-66.71875,0
0,1,0,49,2.1875,2.1875,0,38.28125,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,51,2.187499999999993,2.1875,0,42.65625,-68.90625,0
0,1,1,51,2.187499999999993,2.187500000000014,0,42.65625,-66.71875,0
0,1,1,50,2.187500000000007,2.187500000000014,0,40.46875,-66.71875,0
0,0,0,51,2.187499999999993,2.1875,0,42.65625,-68.90625,0
0,1,1,50,2.187500000000007,2.187500000000014,0,40.46875,-66.71875,0
0,1,0,50,2.187500000000007,2.1875,0,40.46875,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,52,2.1875,2.1875,0,44.84375,-68.90625,0
0,1,1,52,2.1875,2.187500000000014,0,44.84375,-66.71875,0
0,1,1,51,2.187499999999993,2.187500000000014,0,42.65625,-66.71875,0
0,0,0,52,2.1875,2.1875,0,44.84375,-68.90625,0
0,1,1,51,2.187499999999993,2.187500000000014,0,42.65625,-66.71875,0
0,1,0,51,2.187499999999993,2.1875,0,42.65625,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,53,2.187500000000007,2.1875,0,47.03125,-68.90625,0
0,1,1,53,2.187500000000007,2.187500000000014,0,47.03125,-66.71875,0
0,1,1,52,2.1875,2.187500000000014,0,44.84375,-66.71875,0
0,0,0,53,2.187500000000007,2.1875,0,47.03125,-68.90625,0
0,1,1,52,2.1875,2.187500000000014,0,44.84375,-66.71875,0
0,1,0,52,2.1875,2.1875,0,44.84375,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,54,2.187499999999993,2.1875,0,49.21875,-68.90625,0
0,1,1,54,2.187499999999993,2.187500000000014,0,49.21875,-66.71875,0
0,1,1,53,2.187500000000007,2.187500000000014,0,47.03125,-66.71875,0
0,0,0,54,2.187499999999993,2.1875,0,49.21875,-68.90625,0
0,1,1,53,2.187500000000007,2.187500000000014,0,47.03125,-66.71875,0
0,1,0,53,2.187500000000007,2.1875,0,47.03125,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,55,2.1875,2.1875,0,51.40625,-68.90625,0
0,1,1,55,2.1875,2.187500000000014,0,51.40625,-66.71875,0
0,1,1,54,2.187499999999993,2.187500000000014,0,49.21875,-66.71875,0
0,0,0,55,2.1875,2.1875,0,51.40625,-68.90625,0
0,1,1,54,2.187499999999993,2.187500000000014,0,49.21875,-66.71875,0
0,1,0,54,2.187499999999993,2.1875,0,49.21875,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,56,2.1875,2.1875,0,53.59375,-68.90625,0
0,1,1,56,2.1875,2.187500000000014,0,53.59375,-66.71875,0
0,1,1,55,2.1875,2.187500000000014,0,51.40625,-66.71875,0
0,0,0,56,2.1875,2.1875,0,53.59375,-68.90625,0
0,1,1,55,2.1875,2.187500000000014,0,51.40625,-66.71875,0
0,1,0,55,2.1875,2.1875,0,51.40625,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,57,2.1875,2.1875,0,55.78125,-68.90625,0
0,1,1,57,2.1875,2.187500000000014,0,55.78125,-66.71875,0
0,1,1,56,2.1875,2.187500000000014,0,53.59375,-66.71875,0
0,0,0,57,2.1875,2.1875,0,55.78125,-68.90625,0
0,1,1,56,2.1875,2.187500000000014,0,53.59375,-66.71875,0
0,1,0,56,2.1875,2.1875,0,53.59375,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,58,2.187500000000007,2.1875,0,57.96875,-68.90625,0
0,1,1,58,2.187500000000007,2.187500000000014,0,57.96875,-66.71875,0
0,1,1,57,2.1875,2.187500000000014,0,55.78125,-66.71875,0
0,0,0,58,2.187500000000007,2.1875,0,57.96875,-68.90625,0
0,1,1,57,2.1875,2.187500000000014,0,55.78125,-66.71875,0
0,1,0,57,2.1875,2.1875,0,55.78125,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,59,2.187499999999993,2.1875,0,60.15625,-68.90625,0
0,1,1,59,2.187499999999993,2.187500000000014,0,60.15625,-66.71875,0
0,1,1,58,2.187500000000007,2.187500000000014,0,57.96875,-66.71875,0
0,0,0,59,2.187499999999993,2.1875,0,60.15625,-68.90625,0
0,1,1,58,2.187500000000007,2.187500000000014,0,57.96875,-66.71875,0
0,1,0,58,2.187500000000007,2.1875,0,57.96875,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,60,2.1875,2.1875,0,62.34375,-68.90625,0
0,1,1,60,2.1875,2.187500000000014,0,62.34375,-66.71875,0
0,1,1,59,2.187499999999993,2.187500000000014,0,60.15625,-66.71875,0
0,0,0,60,2.1875,2.1875,0,62.34375,-68.90625,0
0,1,1,59,2.187499999999993,2.187500000000014,0,60.15625,-66.71875,0
0,1,0,59,2.187499999999993,2.1875,0,60.15625,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,61,2.187499999999986,2.1875,0,64.53125,-68.90625,0
0,1,1,61,2.187499999999986,2.187500000000014,0,64.53125,-66.71875,0
0,1,1,60,2.1875,2.187500000000014,0,62.34375,-66.71875,0
0,0,0,61,2.187499999999986,2.1875,0,64.53125,-68.90625,0
0,1,1,60,2.1875,2.187500000000014,0,62.34375,-66.71875,0
0,1,0,60,2.1875,2.1875,0,62.34375,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,62,2.187500000000014,2.1875,0,66.71875,-68.90625,0
0,1,1,62,2.187500000000014,2.187500000000014,0,66.71875,-66.71875,0
0,1,1,61,2.187499999999986,2.187500000000014,0,64.53125,-66.71875,0
0,0,0,62,2.187500000000014,2.1875,0,66.71875,-68.90625,0
0,1,1,61,2.187499999999986,2.187500000000014,0,64.53125,-66.71875,0
0,1,0,61,2.187499999999986,2.1875,0,64.53125,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,0,63,2.1875,2.1875,0,68.90625,-68.90625,0
0,1,1,63,2.1875,2.187500000000014,0,68.90625,-66.71875,0
0,1,1,62,2.187500000000014,2.187500000000014,0,66.71875,-66.71875,0
0,0,0,63,2.1875,2.1875,0,68.90625,-68.90625,0
0,1,1,62,2.187500000000014,2.187500000000014,0,66.71875,-66.71875,0
0,1,0,62,2.187500000000014,2.1875,0,66.71875,-68.90625,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,63,2.1875,2.187500000000014,0,68.90625,-66.71875,0
0,0,1,0,2.1875,2.1875,0,-68.90625,-66.718735,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,1,2.187500000000014,2.1875069999999965,0,-66.71875,-66.7187385,0
0,1,2,1,2.187500000000014,2.1875,0,-66.71875,-64.531235,0
0,1,2,0,2.1875,2.1875,0,-68.90625,-64.531235,0
0,0,1,1,2.187500000000014,2.1875069999999965,0,-66.71875,-66.7187385,0
0,1,2,0,2.1875,2.1875,0,-68.90625,-64.531235,0
0,1,1,0,2.1875,2.1875,0,-68.90625,-66.718735,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,2,2.187499999999986,2.1875,0,-64.53125,-66.71874199999999,0
0,1,2,2,2.187499999999986,2.1875029999999995,0,-64.53125,-64.5312405,0
0,1,2,1,2.187500000000014,2.1875,0,-66.71875,-64.531235,0
0,0,1,2,2.187499999999986,2.1875,0,-64.53125,-66.71874199999999,0
0,1,2,1,2.187500000000014,2.1875,0,-66.71875,-64.531235,0
0,1,1,1,2.187500000000014,2.1875069999999965,0,-66.71875,-66.7187385,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,3,2.187496000000003,2.1875,0,-62.343751999999995,-66.71874199999999,0
0,1,2,3,2.1875,2.187499999999993,0,-62.34375,-64.53124199999999,0
0,1,2,2,2.187499999999986,2.1875029999999995,0,-64.53125,-64.5312405,0
0,0,1,3,2.187496000000003,2.1875,0,-62.343751999999995,-66.71874199999999,0
0,1,2,2,2.187499999999986,2.1875029999999995,0,-64.53125,-64.5312405,0
0,1,1,2,2.187499999999986,2.1875,0,-64.53125,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,4,2.187495999999989,2.1875,0,-60.156256,-66.71874199999999,0
0,1,2,4,2.187499999999993,2.187499999999993,0,-60.15625,-64.53124199999999,0
0,1,2,3,2.1875,2.187499999999993,0,-62.34375,-64.53124199999999,0
0,0,1,4,2.187495999999989,2.1875,0,-60.156256,-66.71874199999999,0
0,1,2,3,2.1875,2.187499999999993,0,-62.34375,-64.53124199999999,0
0,1,1,3,2.187496000000003,2.1875,0,-62.343751999999995,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,5,2.187500000000007,2.1875,0,-57.96875800000001,-66.71874199999999,0
0,1,2,5,2.18749600000001,2.187499999999993,0,-57.968752,-64.53124199999999,0
0,1,2,4,2.187499999999993,2.187499999999993,0,-60.15625,-64.53124199999999,0
0,0,1,5,2.187500000000007,2.1875,0,-57.96875800000001,-66.71874199999999,0
0,1,2,4,2.187499999999993,2.187499999999993,0,-60.15625,-64.53124199999999,0
0,1,1,4,2.187495999999989,2.1875,0,-60.156256,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,6,2.1875,2.1875,0,-55.781258,-66.71874199999999,0
0,1,2,6,2.187495999999996,2.187499999999993,0,-55.781256,-64.53124199999999,0
0,1,2,5,2.18749600000001,2.187499999999993,0,-57.968752,-64.53124199999999,0
0,0,1,6,2.1875,2.1875,0,-55.781258,-66.71874199999999,0
0,1,2,5,2.18749600000001,2.187499999999993,0,-57.968752,-64.53124199999999,0
0,1,1,5,2.187500000000007,2.1875,0,-57.96875800000001,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,7,2.1875,2.1875,0,-53.593758,-66.71874199999999,0
0,1,2,7,2.1875,2.187499999999993,0,-53.593758,-64.53124199999999,0
0,1,2,6,2.187495999999996,2.187499999999993,0,-55.781256,-64.53124199999999,0
0,0,1,7,2.1875,2.1875,0,-53.593758,-66.71874199999999,0
0,1,2,6,2.187495999999996,2.187499999999993,0,-55.781256,-64.53124199999999,0
0,1,1,6,2.1875,2.1875,0,-55.781258,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,8,2.1875,2.1875,0,-51.406258,-66.71874199999999,0
0,1,2,8,2.1875,2.187499999999993,0,-51.406258,-64.53124199999999,0
0,1,2,7,2.1875,2.187499999999993,0,-53.593758,-64.53124199999999,0
0,0,1,8,2.1875,2.1875,0,-51.406258,-66.71874199999999,0
0,1,2,7,2.1875,2.187499999999993,0,-53.593758,-64.53124199999999,0
0,1,1,7,2.1875,2.1875,0,-53.593758,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,9,2.187499999999993,2.1875,0,-49.21875800000001,-66.71874199999999,0
0,1,2,9,2.187499999999993,2.187499999999993,0,-49.21875800000001,-64.53124199999999,0
0,1,2,8,2.1875,2.187499999999993,0,-51.406258,-64.53124199999999,0
0,0,1,9,2.187499999999993,2.1875,0,-49.21875800000001,-66.71874199999999,0
0,1,2,8,2.1875,2.187499999999993,0,-51.406258,-64.53124199999999,0
0,1,1,8,2.1875,2.1875,0,-51.406258,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,10,2.187500000000007,2.1875,0,-47.03125800000001,-66.71874199999999,0
0,1,2,10,2.187500000000007,2.187499999999993,0,-47.03125800000001,-64.53124199999999,0
0,1,2,9,2.187499999999993,2.187499999999993,0,-49.21875800000001,-64.53124199999999,0
0,0,1,10,2.187500000000007,2.1875,0,-47.03125800000001,-66.71874199999999,0
0,1,2,9,2.187499999999993,2.187499999999993,0,-49.21875800000001,-64.53124199999999,0
0,1,1,9,2.187499999999993,2.1875,0,-49.21875800000001,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,11,2.1875,2.1875,0,-44.843758,-66.71874199999999,0
0,1,2,11,2.1875,2.187499999999993,0,-44.843758,-64.53124199999999,0
0,1,2,10,2.187500000000007,2.187499999999993,0,-47.03125800000001,-64.53124199999999,0
0,0,1,11,2.1875,2.1875,0,-44.843758,-66.71874199999999,0
0,1,2,10,2.187500000000007,2.187499999999993,0,-47.03125800000001,-64.53124199999999,0
0,1,1,10,2.187500000000007,2.1875,0,-47.03125800000001,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,12,2.187499999999993,2.1875,0,-42.65625800000001,-66.71874199999999,0
0,1,2,12,2.187499999999993,2.187499999999993,0,-42.65625800000001,-64.53124199999999,0
0,1,2,11,2.1875,2.187499999999993,0,-44.843758,-64.53124199999999,0
0,0,1,12,2.187499999999993,2.1875,0,-42.65625800000001,-66.71874199999999,0
0,1,2,11,2.1875,2.187499999999993,0,-44.843758,-64.53124199999999,0
0,1,1,11,2.1875,2.1875,0,-44.843758,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,13,2.187500000000007,2.1875,0,-40.46875800000001,-66.71874199999999,0
0,1,2,13,2.187500000000007,2.187499999999993,0,-40.46875800000001,-64.53124199999999,0
0,1,2,12,2.187499999999993,2.187499999999993,0,-42.65625800000001,-64.53124199999999,0
0,0,1,13,2.187500000000007,2.1875,0,-40.46875800000001,-66.71874199999999,0
0,1,2,12,2.187499999999993,2.187499999999993,0,-42.65625800000001,-64.53124199999999,0
0,1,1,12,2.187499999999993,2.1875,0,-42.65625800000001,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,14,2.1875,2.1875,0,-38.281258,-66.71874199999999,0
0,1,2,14,2.1875,2.187499999999993,0,-38.281258,-64.53124199999999,0
0,1,2,13,2.187500000000007,2.187499999999993,0,-40.46875800000001,-64.53124199999999,0
0,0,1,14,2.1875,2.1875,0,-38.281258,-66.71874199999999,0
0,1,2,13,2.187500000000007,2.187499999999993,0,-40.46875800000001,-64.53124199999999,0
0,1,1,13,2.187500000000007,2.1875,0,-40.46875800000001,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,15,2.1875,2.1875,0,-36.093758,-66.71874199999999,0
0,1,2,15,2.1875,2.187499999999993,0,-36.093758,-64.53124199999999,0
0,1,2,14,2.1875,2.187499999999993,0,-38.281258,-64.53124199999999,0
0,0,1,15,2.1875,2.1875,0,-36.093758,-66.71874199999999,0
0,1,2,14,2.1875,2.187499999999993,0,-38.281258,-64.53124199999999,0
0,1,1,14,2.1875,2.1875,0,-38.281258,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,16,2.1875,2.1875,0,-33.906258,-66.71874199999999,0
0,1,2,16,2.1875,2.187499999999993,0,-33.906258,-64.53124199999999,0
0,1,2,15,2.1875,2.187499999999993,0,-36.093758,-64.53124199999999,0
0,0,1,16,2.1875,2.1875,0,-33.906258,-66.71874199999999,0
0,1,2,15,2.1875,2.187499999999993,0,-36.093758,-64.53124199999999,0
0,1,1,15,2.1875,2.1875,0,-36.093758,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,17,2.1875,2.1875,0,-31.718758,-66.71874199999999,0
0,1,2,17,2.1875,2.187499999999993,0,-31.718758,-64.53124199999999,0
0,1,2,16,2.1875,2.187499999999993,0,-33.906258,-64.53124199999999,0
0,0,1,17,2.1875,2.1875,0,-31.718758,-66.71874199999999,0
0,1,2,16,2.1875,2.187499999999993,0,-33.906258,-64.53124199999999,0
0,1,1,16,2.1875,2.1875,0,-33.906258,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,18,2.1875,2.1875,0,-29.531258,-66.71874199999999,0
0,1,2,18,2.1875,2.187499999999993,0,-29.531258,-64.53124199999999,0
0,1,2,17,2.1875,2.187499999999993,0,-31.718758,-64.53124199999999,0
0,0,1,18,2.1875,2.1875,0,-29.531258,-66.71874199999999,0
0,1,2,17,2.1875,2.187499999999993,0,-31.718758,-64.53124199999999,0
0,1,1,17,2.1875,2.1875,0,-31.718758,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,19,2.1875,2.1875,0,-27.343758,-66.71874199999999,0
0,1,2,19,2.1875,2.187499999999993,0,-27.343758,-64.53124199999999,0
0,1,2,18,2.1875,2.187499999999993,0,-29.531258,-64.53124199999999,0
0,0,1,19,2.1875,2.1875,0,-27.343758,-66.71874199999999,0
0,1,2,18,2.1875,2.187499999999993,0,-29.531258,-64.53124199999999,0
0,1,1,18,2.1875,2.1875,0,-29.531258,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,20,2.1875000000000036,2.1875,0,-25.156258,-66.71874199999999,0
0,1,2,20,2.1875020000000056,2.187499999999993,0,-25.156256999999997,-64.53124199999999,0
0,1,2,19,2.1875,2.187499999999993,0,-27.343758,-64.53124199999999,0
0,0,1,20,2.1875000000000036,2.1875,0,-25.156258,-66.71874199999999,0
0,1,2,19,2.1875,2.187499999999993,0,-27.343758,-64.53124199999999,0
0,1,1,19,2.1875,2.1875,0,-27.343758,-66.71874199999999,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,1,21,2.1875019999999985,2.1875,0,-22.968756999999997,-66.71874199999999,0
0,1,2,21,2.187501999999995,2.187499999999993,0,-22.968754999999998,-64.53124199999999,0
0,1,2,20,2.1875020000000056,2.187499999999993,0,-25.156256999999997,-64.53124199999999,0
0,0,1,21,2.1875019999999985,2.1875,0,-22.968756999999997,-66.71874199999999,0
0,1,2,20,2.1875020000000056,2.187499999999993,0,-25.156256999999997,-64.53124199999999,0
